smiles,murcko_scaffold
O=C1Cc2c(c[nH]c2-c2ccnc(NC3CCS(=O)CC3)n2)N1,O=C1Cc2c(c[nH]c2-c2ccnc(NC3CCS(=O)CC3)n2)N1
Cc1c(-c2ccnc(NC3CCOC3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CCOC2)n1
CNCc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,c1ccc(Nc2ncnc3ccccc23)cc1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1C1CCCN(Cc2cnc(=O)[nH]c2)C1,O=c1ncc(CN2CCCC(c3[nH]ncc3-c3ccnc(NC4CC4)n3)C2)c[nH]1
CCC1CC(c2c(-c3ccnc(NC4CC4)n3)cnn2C)CCO1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CC2)n1
CC(=O)c1ccccc1Nc1nc(Nc2ccncc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1
NC1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,C1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1
COc1ncc(-c2ccnc(NC3CC3)n2)nc1NC1CCC(N(C)C2CC2)CC1,c1cc(-c2cncc(NC3CCC(NC4CC4)CC3)n2)nc(NC2CC2)n1
Fc1cc(Br)ccc1-c1ccnc(NC2CC2)n1,c1ccc(-c2ccnc(NC3CC3)n2)cc1
Cc1c(-c2ccnc(NC3CCCOC3)n2)cnn1C1CCC1,c1cc(-c2cnn(C3CCC3)c2)nc(NC2CCCOC2)n1
CC1CCC(Nc2nccc(-c3cnn(C)c3Cl)n2)CCN1C,c1cc(-c2cn[nH]c2)nc(NC2CCCNCC2)n1
Cn1ncc(-c2ccnc(NC3CCC(Nc4nncc(F)c4Cl)CC3)n2)c1Cl,c1cnnc(NC2CCC(Nc3nccc(-c4cn[nH]c4)n3)CC2)c1
OC1CCCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCCC4)n3)c2c1
NC(=O)c1ccc(OC2CCC(Nc3nccc(-c4ccc(F)cn4)n3)CC2)cc1,c1ccc(OC2CCC(Nc3nccc(-c4ccccn4)n3)CC2)cc1
O=C1NCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc21,O=C1NCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc21
Cc1cn[nH]c1-c1ccnc(NC2CCC(N)CC2)n1,c1cc(-c2ccnc(NC3CCCCC3)n2)[nH]n1
Fc1cnc(NC2CCC(Nc3nccc(-c4cnn(C5CC5)c4)n3)CC2)nc1,c1cnc(NC2CCC(Nc3nccc(-c4cnn(C5CC5)c4)n3)CC2)nc1
O=C(O)c1ccc(-c2ccnc(NC3CCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCC3)n2)cc1
CC1CCC(Nc2nccc(-c3cn(C)c4ncc(C(=O)[O-])cc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
Cc1cc(-c2ccnc(NC3CCCC(C)C3)n2)ccn1,c1cc(-c2ccnc(NC3CCCCC3)n2)ccn1
OCCCc1c(-c2ccnc(NC3CC3)n2)cnn1C1CCOC1,c1cc(-c2cnn(C3CCOC3)c2)nc(NC2CC2)n1
Clc1ccnc(Nc2nc(Nc3ccccc3)ncc2Cl)n1,c1ccc(Nc2nccc(Nc3ncccn3)n2)cc1
NCc1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Clc1cccc(Nc2nccc(-c3nc(NC4CC4)ncc3Cl)n2)c1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
O=C1CSC(Nc2nccc(-c3ccc(Cl)cc3)n2)=N1,O=C1CSC(Nc2nccc(-c3ccccc3)n2)=N1
Clc1cccc(Nc2nccc(-c3ccnc(NC4COC4)n3)n2)c1,c1ccc(Nc2nccc(-c3ccnc(NC4COC4)n3)n2)cc1
COc1ccc(-c2ccnc(NC3CC=CCC3)n2)cc1,C1=CCC(Nc2nccc(-c3ccccc3)n2)CC1
CC1(C)Oc2ccc(Nc3nc(NC4CCC(O)CC4)ncc3F)nc2NC1=O,O=C1COc2ccc(Nc3ccnc(NC4CCCCC4)n3)nc2N1
Nc1ncc(-c2ccnc(NC3CC3)n2)c(NC2CC2N)n1,c1cc(-c2cncnc2NC2CC2)nc(NC2CC2)n1
Fc1oncc1-c1ccnc(NC2CCC(F)C2)n1,c1cc(-c2cnoc2)nc(NC2CCCC2)n1
O=C1CN=C(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)N1,O=C1CN=C(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)N1
Cn1ncc(-c2ccnc(NC3CCC(F)CC3)n2)c1Br,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
O=C(O)c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1
Clc1cnc2[nH]cc(-c3ccnc(NC4CC=CC4)n3)c2c1,C1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1
Nc1cccc(-c2ccnc(Nc3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CNc1nccc(-c2ccnc(NC3CCC(F)CC3)n2)n1,c1cc(-c2ccnc(NC3CCCCC3)n2)ncn1
CC1CCCC(Nc2nccc(-c3c[nH]c4ncc(Br)cc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
O=C(O)c1ccc(Nc2nccc(-c3cc[nH]c(=O)n3)n2)cc1,O=c1nc(-c2ccnc(Nc3ccccc3)n2)cc[nH]1
Brc1cc(-c2ccnc(NC3CC3)n2)ccn1,c1cc(-c2ccnc(NC3CC3)n2)ccn1
CNC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
OCNc1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
NC(=O)c1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
O=c1nc(-c2ccnc(Nc3ccccc3)c2)[nH]c(=O)[nH]1,O=c1nc(-c2ccnc(Nc3ccccc3)c2)[nH]c(=O)[nH]1
Cc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCC3CCCO3)c2)[nH]1,c1ccc(-c2nc[nH]c2-c2ccnc(NCC3CCCO3)c2)cc1
O=C1N=C(Nc2nc(Nc3ccccc3)ncc2Cl)N(C2CC2)C1=O,O=C1N=C(Nc2ccnc(Nc3ccccc3)n2)N(C2CC2)C1=O
CC1CC(c2ccc(Nc3nccc(-c4cnn(C)c4F)n3)cc2)=NC1=O,O=C1CCC(c2ccc(Nc3nccc(-c4cn[nH]c4)n3)cc2)=N1
NC(=O)c1ccccc1Nc1nccc(Nc2cccc(Cl)c2)n1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
OC1CCC(Nc2ncc3nc(Nc4ccccc4F)n(C4CCC4)c3n2)CC1,c1ccc(Nc2nc3cnc(NC4CCCCC4)nc3n2C2CCC2)cc1
OC1CCC(Nc2nc(Nc3ccc(F)c(N4CCOCC4)c3)ncc2Cl)CC1,c1cc(Nc2nccc(NC3CCCCC3)n2)cc(N2CCOCC2)c1
Cn1ncc(-c2ccnc(Nc3ccc(Br)cc3)n2)c1F,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
COc1cc2ncnc(Nc3ccc(C)cc3)c2cc1OC,c1ccc(Nc2ncnc3ccccc23)cc1
Clc1cnc(NC2CCOC2)nc1-c1ccnc(Nc2ccccc2)n1,c1ccc(Nc2nccc(-c3ccnc(NC4CCOC4)n3)n2)cc1
N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C#N)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cc1[nH]ncc1-c1ccnc(NC2CCCNC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCNC2)n1
O=C(O)c1ccc(Nc2nccc(-c3ccc(CO)s3)n2)cc1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCCC(Nc4ncc(F)cn4)CC3)n2)c1Cl,c1cnc(NC2CCCC(Nc3nccc(-c4cn[nH]c4)n3)CC2)nc1
COc1ncc(Cl)c(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)n1,c1cc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)ncn1
OCC1CCC(Nc2nccc(-c3cn[nH]c3C3CCOCC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCCC2)n1
O=C([O-])c1ccc(Nc2ncc(Cl)c(Nc3cccc(O)c3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
O=c1nccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)[nH]1,O=c1nccc(-c2ccnc(Nc3ccccc3)n2)[nH]1
O=C1CC=C(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)CC1,O=C1CC=C(Nc2ccnc(Nc3ccccc3)n2)CC1
Cc1ncc(-c2ccnc(Nc3ccc(C4=CC(=O)C=C4)cc3)n2)cc1F,O=C1C=CC(c2ccc(Nc3nccc(-c4cccnc4)n3)cc2)=C1
O=c1ncc(-c2ccnc(NC3CCC3)n2)c[nH]1,O=c1ncc(-c2ccnc(NC3CCC3)n2)c[nH]1
Clc1cccc(Nc2nccc(-c3ccc(N4CCCOCC4)cc3)n2)c1,c1ccc(Nc2nccc(-c3ccc(N4CCCOCC4)cc3)n2)cc1
O=c1nc(-c2ccc[nH]2)cc(-c2ccnc(NC3CC3)n2)[nH]1,O=c1nc(-c2ccc[nH]2)cc(-c2ccnc(NC3CC3)n2)[nH]1
CN1C(=O)NCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc21,O=C1NCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc2N1
FC1CCC(n2ncc(-c3ccnc(NC4CC4)n3)c2Br)C1,c1cc(-c2cnn(C3CCCC3)c2)nc(NC2CC2)n1
CC(=O)N1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCNCC4)n3)c2c1
CC1CC(c2c(-c3ccnc(NC4CC4)n3)cnn2C)CN1C(=O)c1ccccc1N,O=C(c1ccccc1)N1CCC(c2[nH]ncc2-c2ccnc(NC3CC3)n2)C1
Cc1c(-c2ccnc(NC3CCOC3)n2)cnn1CCC(O)CCl,c1cc(-c2cn[nH]c2)nc(NC2CCOC2)n1
CC1CCC(Nc2nccc(-c3c[nH]c4ccc(Cl)cc34)n2)CC1,c1ccc2c(-c3ccnc(NC4CCCCC4)n3)c[nH]c2c1
Fc1ccc(Nc2nccc(-c3cn[nH]c3C3CCC(CCl)C3)n2)cc1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1
NC1CCC(Nc2nccc(-c3c[nH]c4ncc(Cl)cc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
Fc1ccc(Nc2nccc(-c3ccc(Br)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Clc1ccc(-c2ccnc(Nc3cccc(Cl)n3)n2)cc1,c1ccc(-c2ccnc(Nc3ccccn3)n2)cc1
Clc1cccc(-c2ccnc(NC3CCC3)n2)c1,c1ccc(-c2ccnc(NC3CCC3)n2)cc1
Clc1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
COC(=O)c1ccccc1Nc1nc(Nc2ccoc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccoc3)n2)cc1
CC1CC1Nc1nccc(-c2ccnc(Nc3ccc(F)cc3)c2)n1,c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1
CCCC(c1[nH]ncc1-c1ccnc(NC2CC2)n1)C1CC1,c1cc(-c2cn[nH]c2CC2CC2)nc(NC2CC2)n1
[O-][n+]1cccc(-c2ccnc(NC3CCC(O)CC3)n2)c1,c1c[nH+]cc(-c2ccnc(NC3CCCCC3)n2)c1
CC1(F)C(=O)CC(O)c2cc(-c3ccnc(NC4CC4)n3)cnc21,O=C1CCc2cc(-c3ccnc(NC4CC4)n3)cnc2C1
CCCc1c(-c2ccnc(NC3CCC(F)CC3)n2)cnn1C1CC1,c1cc(-c2cnn(C3CC3)c2)nc(NC2CCCCC2)n1
O=CNc1cccc(Nc2nccc(-c3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
OCCc1[nH]ncc1-c1ccnc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
FC1=CCC(Nc2nccc(-c3c[nH]c4ncc(Cl)cc34)n2)CC1,C1=CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1
FC1CCC(Nc2ncc(Cl)c(Nc3cccnc3C3CCOC3)n2)CC1,c1cnc(C2CCOC2)c(Nc2ccnc(NC3CCCCC3)n2)c1
c1ccc(Nc2nccc(-c3cnsc3C3CCCO3)n2)cc1,c1ccc(Nc2nccc(-c3cnsc3C3CCCO3)n2)cc1
COCCCCc1[nH]ncc1-c1ccnc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
Cn1nc(C(=O)O)nc1Nc1nc(Nc2ccccc2)ncc1Cl,c1ccc(Nc2nccc(Nc3ncn[nH]3)n2)cc1
Cn1cc(-c2ccnc(Nc3ccc(C4=CC(=O)C=C4)cc3)n2)c(F)c1F,O=C1C=CC(c2ccc(Nc3nccc(-c4cc[nH]c4)n3)cc2)=C1
O=C1Nc2nc(-c3ccnc(NC4CC4)n3)cnc2C1N1CC1,O=C1Nc2nc(-c3ccnc(NC4CC4)n3)cnc2C1N1CC1
Cc1ccnc(-c2ccnc(Nc3ccc(Cl)cc3)n2)n1,c1ccc(Nc2nccc(-c3ncccn3)n2)cc1
CNC(=O)c1ccccc1Nc1nc(Nc2ccncc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1
CC1(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)CC1,c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1
CNC(=O)Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,c1cnc(Nc2ccc(N3CCOCC3)cc2)nc1
NC(=O)c1ccccc1Nc1nccc(Nc2ccc(Cl)cc2)n1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCn1ncc(-c2ccnc(NC3CCC(N)CC3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
CC1CCC(Nc2nccc(-c3cn(CC4CC4)c4ncccc34)n2)CC1,c1cnc2c(c1)c(-c1ccnc(NC3CCCCC3)n1)cn2CC1CC1
CC1CC(c2c(-c3ccnc(NC4COC4)n3)cnn2C)CO1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2COC2)n1
Cn1ncc(-c2ccnc(NC3CCOCC3)n2)c1C1(C)CCOCC1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCOCC2)n1
Brc1ccc(-c2ccnc(NC3CC3)n2)cc1,c1ccc(-c2ccnc(NC3CC3)n2)cc1
CCC(Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1)C1CC1,c1ccc(Nc2ccnc(NCC3CC3)n2)cc1
CNCc1nc(NC2CCCCC2)ncc1-c1c[nH]c2ncc(Cl)cc12,c1cnc2[nH]cc(-c3cnc(NC4CCCCC4)nc3)c2c1
O=C1NC(c2ccccc2Nc2nc(NC3CC3)ncc2Cl)C2CC12,O=C1NC(c2ccccc2Nc2ccnc(NC3CC3)n2)C2CC12
O=C(F)c1ccccc1Nc1nc(Nc2ccncc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1
N#Cc1ccccc1Nc1nc(Nc2ccoc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccoc3)n2)cc1
Fc1ccc(Nc2ncc(-c3ccnc(NC4CCOCC4)n3)c(Cl)n2)cc1,c1ccc(Nc2ncc(-c3ccnc(NC4CCOCC4)n3)cn2)cc1
Nc1ncc(Cl)c(N2Cc3c(cccc3-c3ccnc(NC4CC4)n3)C2=O)n1,O=C1c2cccc(-c3ccnc(NC4CC4)n3)c2CN1c1ccncn1
c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
CC1CC1Nc1nccc(-c2ccc(Nc3ccncn3)cc2)n1,c1cc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)ncn1
CN1CCC(C(=O)N2CCC(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)CC2)C1,O=C(C1CCNC1)N1CCC(Nc2nccc(Nc3ccccc3)n2)CC1
CC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
Brc1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
CC1(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)CC1,c1ccc(Nc2ccnc(NC3CC3)n2)cc1
CC1(F)C(=O)Nc2cc(-c3ccnc(Nc4ccc(Cl)cc4)n3)cnc21,O=C1Cc2ncc(-c3ccnc(Nc4ccccc4)n3)cc2N1
NC(=O)c1ccccc1Nc1nc(Nc2ccncn2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncn3)n2)cc1
O=C(c1ccc(Nc2nccc(-c3cn(CC4CC4)cn3)n2)cc1)N1CCCOC1,O=C(c1ccc(Nc2nccc(-c3cn(CC4CC4)cn3)n2)cc1)N1CCCOC1
O=S1(=O)NC=Nc2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)cc21,O=S1(=O)NC=Nc2ccc(Nc3ccnc(Nc4ccccc4)n3)cc21
Brc1cccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)c1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1
CN(CC1CC1)c1cc(-c2ccnc(NC3CC3)n2)ccn1,c1cc(-c2ccnc(NC3CC3)n2)cc(NCC2CC2)n1
O=C1NCCC1c1c(-c2ccnc(Nc3ccc(Br)cc3)n2)cnn1C1CC1,O=C1NCCC1c1c(-c2ccnc(Nc3ccccc3)n2)cnn1C1CC1
Fc1nc(-c2ccnc(Nc3ccccc3)n2)ncc1Cl,c1ccc(Nc2nccc(-c3ncccn3)n2)cc1
NC(=O)c1ccccc1Nc1nc(NN2CCCC2)ncc1Cl,c1ccc(Nc2ccnc(NN3CCCC3)n2)cc1
O=C1N=C(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)CC1O,O=C1CCC(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)=N1
CC(O)c1[nH]ncc1-c1ccnc(NC2CCC(O)CC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
Cn1ncc(-c2ccnc(NC3CCCC3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
FC1CCC(Nc2nccc(-c3cn(C4COC4)c(Cl)n3)n2)CC1,c1cc(-c2cn(C3COC3)cn2)nc(NC2CCCCC2)n1
O=Cc1ccc(Nc2ncc(Cl)c(NC3CCOCC3)n2)cc1,c1ccc(Nc2nccc(NC3CCOCC3)n2)cc1
CC(F)c1ncc(-c2ccnc(NC3CC3)n2)cn1,c1ncc(-c2ccnc(NC3CC3)n2)cn1
COc1cn(NC2CCC2)c(=O)cc1-c1ccnc(NC2CCC2)n1,O=c1cc(-c2ccnc(NC3CCC3)n2)ccn1NC1CCC1
NC1CCN(S(=O)(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1C1CC1,O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1C1CC1
NC(=O)c1cccc(Nc2nc(Nc3cccc(F)c3)ncc2Cl)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Fc1ccc(Nc2nccc(-c3nc(NC4CCOCC4)ncc3Cl)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CCOCC4)n3)n2)cc1
O=C1CCC(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)=N1,O=C1CCC(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)=N1
O=C1CCC(C2CCN(c3ccc(-c4ccnc(Nc5ccccc5)n4)cc3)CC2)N1,O=C1CCC(C2CCN(c3ccc(-c4ccnc(Nc5ccccc5)n4)cc3)CC2)N1
NC(=O)c1ccc(Nc2nccc(-n3cnc(N4CCOCC4)n3)n2)cc1,c1ccc(Nc2nccc(-n3cnc(N4CCOCC4)n3)n2)cc1
O=c1[nH]c(-c2ccnc(NC3CC3)n2)cnc1C1CC1,O=c1[nH]c(-c2ccnc(NC3CC3)n2)cnc1C1CC1
c1cc(-c2ccc(NC3CCOC3)cc2)nc(NC2CCOC2)n1,c1cc(-c2ccc(NC3CCOC3)cc2)nc(NC2CCOC2)n1
O=C(c1ccc(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)cc1)N1CCC1,O=C(c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1)N1CCC1
OC1C=CC(Nc2nccc(-c3ccc(F)cc3)n2)CC1,C1=CC(Nc2nccc(-c3ccccc3)n2)CCC1
CC1(F)C(O)C=CC1c1ccc(Nc2nccc(-c3cc[nH]c(=O)c3)n2)cc1,O=c1cc(-c2ccnc(Nc3ccc(C4C=CCC4)cc3)n2)cc[nH]1
CNc1ncc(Cl)c(-c2ccnc(NC3CC=CCC3)n2)n1,C1=CCC(Nc2nccc(-c3ccncn3)n2)CC1
CNC1CCC(Nc2nccc(-c3cn(C)nc3C)n2)CC1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
CCN(C)C(=O)c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1,c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1
Fc1cnoc1-c1ccnc(NC2CCC(F)C2)n1,c1cc(-c2ccnc(NC3CCCC3)n2)on1
O=C1Cc2c(-c3ccnc(NC4CCCSCC4)n3)c[nH]c2N1,O=C1Cc2c(-c3ccnc(NC4CCCSCC4)n3)c[nH]c2N1
COc1ccc(-c2ccnc(NC3CCSCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCSCC3)n2)cc1
O=c1cc(-c2ccnc(NC3CC3)n2)c(NC2CCC2)c[nH]1,O=c1cc(-c2ccnc(NC3CC3)n2)c(NC2CCC2)c[nH]1
Fc1ccc(Nc2nc(NC3CCOC3)ncc2Cl)cc1,c1ccc(Nc2ccnc(NC3CCOC3)n2)cc1
c1cc(-c2ccnc3[nH]ccc23)nc(NC2CCOCC2)n1,c1cc(-c2ccnc3[nH]ccc23)nc(NC2CCOCC2)n1
Clc1cnc(Nc2ccccc2)nc1NC1CCOC1,c1ccc(Nc2nccc(NC3CCOC3)n2)cc1
CCCC(CO)c1[nH]ncc1-c1ccnc(NC2CC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
O=c1cc(-c2ccnc(NC3CC3)n2)c(Cl)cn1CC1CC1,O=c1cc(-c2ccnc(NC3CC3)n2)ccn1CC1CC1
CCc1c(-c2ccnc(NC3CC3)n2)c2cccnc2n1CCNC1CC1,c1cnc2c(c1)c(-c1ccnc(NC3CC3)n1)cn2CCNC1CC1
FC1CCC(Nc2nccc(-c3cn(C4CC4)c4ncccc34)n2)CC1,c1cnc2c(c1)c(-c1ccnc(NC3CCCCC3)n1)cn2C1CC1
CS(=O)c1ccc(Nc2nccc(Nc3ccccc3C(N)=O)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Clc1cnc(NC2CC2)nc1-c1ccnc(Nc2cccc(Br)c2)n1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
Clc1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,c1ccc(Nc2cncc(NC3CCCCC3)n2)cc1
CCc1[nH]ncc1-c1ccnc(NC2CCOC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCOC2)n1
CC1(c2c(-c3ccnc(NC4CC4)n3)cnn2C2CC2)CCCCC1,c1cc(-c2cnn(C3CC3)c2C2CCCCC2)nc(NC2CC2)n1
CCc1c(-c2ccnc(NC3CC3)n2)c2cccnc2n1CC1CN1,c1cnc2c(c1)c(-c1ccnc(NC3CC3)n1)cn2CC1CN1
Clc1cccc(Nc2nccc(-c3ccc(Br)nc3)n2)c1,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
NC(=O)c1ccccc1Nc1nccc(Nc2cccnc2)n1,c1ccc(Nc2nccc(Nc3cccnc3)n2)cc1
NC1CN(Cc2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1=O,O=C1CCN1Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1
O=C(c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1)N1CCCCC1,O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCCCC1
O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CS1,O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CS1
NC1CCC(Nc2nccc(-c3ccnc(NC4CCC(F)C4)n3)n2)C1,c1cc(-c2ccnc(NC3CCCC3)n2)nc(NC2CCCC2)n1
C#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
Cn1ncc(-c2ccnc(NC3CCN(C4CCCOC4)CC3)n2)c1C1CCCNC1,c1cc(-c2cn[nH]c2C2CCCNC2)nc(NC2CCN(C3CCCOC3)CC2)n1
CC1(c2[nH]ncc2-c2ccnc(NC3CCC(N)CC3)n2)CCOCC1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCCC2)n1
O=C1CCN(S(=O)(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1,O=C1CCN(S(=O)(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1
CS(=O)(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C#N)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCc1c(-c2ccnc(NC3CC3)n2)c2cccnc2n1CCC(C)O,c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
CC1CC(Nc2nc(Nc3ccncc3)ncc2Cl)=NN1,c1cc(Nc2nccc(NC3=NNCC3)n2)ccn1
NC(=O)c1ccccc1Nc1nc(NC2CCC(=O)CC2)ncc1Cl,O=C1CCC(Nc2nccc(Nc3ccccc3)n2)CC1
COC(=O)c1ccccc1Nc1nc(Nc2cccc(F)c2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
